text	created_at	public_metrics	Google_Translation	village	region	district
"@SomaliPM  Decision 2 not 2 hold elections in Garbaharey is iligal FEIT is 2 implement z election law, another obstacle by z OPM 2 deny ppl of gedo their right 2 elect their MP
@US2SOMALIA 
@EU_in_Somalia 
@TC_Mogadishu 
@TheVillaSomalia 
@MrQoorqoor 
@Laftagareen
@AliGuudlaawe https://t.co/RVwVlcUFqL"	2022-04-14T16:28:19.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Gedo']	['Garbahaarey']
Somalia began swearing in new lawmakers, bringing the long-delayed election of a new president a step closer https://t.co/dNTLAJyruL	2022-04-14T16:02:25.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
H.E @M_Farmaajo congratulates Members of both Houses of Federal Parliament for taking the historic oath. The President wished them success as they start serving Somalia to fulfill their mandate &amp; commended the FMS Leadership for completing the election in line with 17/9 agreement https://t.co/UVudv8AZFD	2022-04-14T16:02:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 1}		[]	[]	[]
In this tumultuous moment, Somalis urgently require @M_Farmaajo removal and the election of the new president. #somalia #Elections2022 #farmaajoout https://t.co/Wenaym36L5	2022-04-14T15:59:04.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
I am pleased 2 preside over the swearing in ceremony of the newly elected MPs. I congratulate the MPs for their election and urge them to work towards stable, peaceful and democratic Somalia where the rule of law, democratic principles and fundamental human rights are respected. https://t.co/8BjmNoR2E5	2022-04-14T15:57:22.000Z	{'retweet_count': 8, 'reply_count': 1, 'like_count': 13, 'quote_count': 1}		[]	[]	[]
#official letter from FIET that mentioned Garbaharey is the second designated election city in Jubaland State of Somalia. Spread the word. https://t.co/09hjOnbRaH	2022-04-14T15:55:48.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Jubbaland', 'Gedo']	['Garbahaarey']
@saedawke I think the biggest challenge for Somalia has been the sense that it is a hopeless case of incomprehensible political dimwits. How do you choose your so called senators who belong to a different country and still call it legitimate election.Does Sanaag pay taxes to somalia...joke	2022-04-14T15:54:51.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Sanaag']	[]
@AbdiwahabSheik7 Ceelwaaq is the only city in Gedo region of Somalia under Kenyan occupation. Therefore, it’s impossible for Somali patriots to go there for an election. Gabahaareey is the only city that can host this election legally!	2022-04-14T15:48:12.000Z	{'retweet_count': 9, 'reply_count': 0, 'like_count': 39, 'quote_count': 2}		[]	['Gedo']	[]
"Hilarious to see people celebrating the PM for completing the election when it isn’t finished! 

Parliament is not complete people! Since when do we congratulate someone for doing half of the work &amp; taking double the time! 

#Somalia"	2022-04-14T15:21:16.000Z	{'retweet_count': 10, 'reply_count': 2, 'like_count': 39, 'quote_count': 1}		[]	[]	[]
#Somalia’s election body said on Thursday that it had relocated polls for 16 parliamentary seats in Garbaharey to the town of Elwak in Gedo region, citing security obstacles. Jubaland president Ahmed Madobe hails the move as a step taken forward. https://t.co/StkeZw5Zje	2022-04-14T15:06:59.000Z	{'retweet_count': 2, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}		[]	['Gedo', 'Jubbaland']	['Garbahaarey']
#Somalia - PM @MohamedHRoble congratulates the two interim speakers of both houses and urges them to steer the official speakership elections of both houses. PM Roble was praised for his efforts to deliver the election despite bumpy road and deadly barriers. https://t.co/ngjrMi2rXQ	2022-04-14T15:03:01.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
"Somalia’s elections – where the people don’t vote
 Most of Somalia’s new MPs have been sworn in following a unique election for its parliament – known as the House of the People. But the people did not vote in a poll that has been dragging on for"	2022-04-14T15:02:30.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@AbdiBarud Somaliland ain’t got nothing to do with you SELECTION I can’t even call it a election! I can’t believe you guys talk as if it’s something to be proud of 😂 then again you are somalia your standards are low I don’t expect anything else! Jamuriyada Somaliland guul ❤️	2022-04-14T14:58:12.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@MohamedHRoble After all of Farmajo's attempts to obstruct the elections in Somalia failed, some members of the Somali parliament were sworn in Mogadishu, thanks to Prime Minister @MohamedHRoble #election train move forward	2022-04-14T14:54:50.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
"Opposition candidates,
@AAbdishakur, @HassanSMohamud, and  @HassanAKhaire attend the swearing-in of the new parliament at Afisyoni tent in Mogadishu, a milestone in #Somalia after over 1 year of election crisis and power struggle. I thank @MohamedHRoble
and @Doorashada2021 https://t.co/jQRFPi2LQ0"	2022-04-14T14:53:58.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
@shaxshaxIey Don’t insult our intelligence. we all know the charcoal bandit madobe will be holding the election venue in el wak KENYA! Why would he go to the el wak in Somalia a region in which he has no control of? Make it make sense. The only place madobe and his henchmen control is kismayo https://t.co/JSxk1kgF1w	2022-04-14T14:53:56.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		['Kismayo']	['Gedo', 'Lower Juba']	['Ceel Waaq', 'Kismaayo']
"Congrats to the newly sowrn-in members of Somalia's 11th Parliament. #FGS election which  was delayed  by protracted political impasse is now almost complete.
It took close to 2 years to reach this far. A great achievement for @SomaliPM . https://t.co/V7yrQYrNI4"	2022-04-14T14:49:40.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
H.E @M_Farmaajo congratulates Members of both Houses of Federal Parliament for taking the historic oath. The President wished them success as they start serving Somalia to fulfill their mandate &amp; commended the FMS Leadership for completing the election in line with 17/9 agreement	2022-04-14T14:49:13.000Z	{'retweet_count': 130, 'reply_count': 67, 'like_count': 582, 'quote_count': 17}		[]	[]	[]
President of Puntland. With his excellence. Said Abdullahi Dani had sworn in his first campaign to hold free and fair election in Puntland Somalia. https://t.co/H3UXL7MWrW	2022-04-14T14:47:42.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	['Puntland']	[]
#Somalia - Moments after #Jubaland #SEIT announces its decision to move #Gedo region's 16 seats from #Garbaharey to #Elwak, PM @MohamedHRoble lauds the electoral commission's decision and urges the state to conclude the election in timely manner. https://t.co/NPOw1lzakb	2022-04-14T14:38:50.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Gedo', 'Jubbaland']	['Garbahaarey']
"Kaah Political Association highly appreciated officials from ministry of interior and Kaah who taking party the conduction of the election council members in Eyl district Puntland Somalia.
GV, International &amp; local observers are over there to monitor election process, https://t.co/au5SLETbjg"	2022-04-14T14:37:59.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Eyl']	['Puntland', 'Nugaal']	['Eyl']
"On this 14th day of April 2022, marks a new era for Somalia after a long awaited countries’ election. The most of the Somalia MPs has sworn in today. The MPs will takeover from now on and will be held accountable inshaa allah.
Congrats to all of all you. https://t.co/KwzzxiGduv"	2022-04-14T14:31:19.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]
"Kaah Political Association highly appreciated officials from ministry of interior and Kaah who taking party the conduction of the election council members in Eyl district Puntland Somalia.
GV, International &amp; local observers are over there to monitor election process,"	2022-04-14T14:30:56.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Eyl']	['Puntland', 'Nugaal']	['Eyl']
"New Members of Parliament Pull the Most Leading Candidates in Somalia's Presidential Election  

@HassanAKhaire  For President https://t.co/UHTf3ua6JI"	2022-04-14T14:29:46.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@darweshcade @EAsayr @HassanSMohamud our civic duty is to remove farmaajo from villa somalia through this election and rectify all of the mistakes he made. guul somalia 🇸🇴	2022-04-14T14:11:47.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
What a consequential moment. The new parliament is sworn in .#Somalia is now  belatedly, but firmly moving toward a presidential election. Not soon enough: a famine, financial chaos, and conflict - there's a lot to be done! #Mogadishu https://t.co/GNKYvQRAtJ	2022-04-14T14:11:39.000Z	{'retweet_count': 14, 'reply_count': 16, 'like_count': 51, 'quote_count': 3}		['Mogadishu']	['Banadir']	['Banadir']
#Somalia's PM @MohamedHRoble hails FEIT's decision to move the 16 Lower House seats previously scheduled for #Garbaharey to the town of El-Wak near the Kenyan border after a standoff, calling for a swift election. https://t.co/KdETkoF4eD	2022-04-14T14:03:45.000Z	{'retweet_count': 4, 'reply_count': 4, 'like_count': 14, 'quote_count': 0}		[]	['Gedo']	['Garbahaarey']
"The chiefman of Sade Daarood has been in Garbaharey in the past few weeks waiting for the election, disrespecting centuries old traditional laws will only result in mistrust &amp; conflicts. Sade clan has only one Chiefman. @UNinSomalia @EU_in_Somalia @ItalyinSomalia
#Garbaharey https://t.co/YIKqDNFPQw"	2022-04-14T13:42:35.000Z	{'retweet_count': 4, 'reply_count': 4, 'like_count': 14, 'quote_count': 0}		[]	['Gedo']	['Garbahaarey']
"Somalia's 11th parliament sworn in to day after the long-running election.
It is expected that in the coming weeks,the House of Representatives and the Senate will be elect speakers and the president to move the country out of its current stage.#Somalia https://t.co/DTplj3DJmp"	2022-04-14T13:31:28.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
"Thank you so much the pm of somalia @MohamedHRoble 
how efficiently you performed the task assigned to you which was an election. I would also like to congratulate the Somali Electoral Commission for its commitment to the election process. Thank you, Mr. Muse Guelleh. Thank you https://t.co/fROVsLlFh2"	2022-04-14T13:26:05.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@NadeefsViews Lol @ be graceful in losing 😂 ku soco Wasiir. Somalia will move forward with or without Gedo. If they want to hold the election and participate just like everyone else did, then fine otherwise, the country and its people will March on without them.	2022-04-14T13:25:30.000Z	{'retweet_count': 0, 'reply_count': 2, 'like_count': 5, 'quote_count': 1}		[]	['Gedo']	[]
"BREAKING: FEIT has announced that the election process for the remaining 16 seats will not take place in Garbaharey town, Gedo region, Jubaland State due to prevailing security situation.
The process will take place in El Wak town.
#Somalia https://t.co/dXzKR8YFzi"	2022-04-14T13:23:51.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	['Gedo', 'Jubbaland']	['Garbahaarey', 'Ceel Waaq']
@Aynte @MohamedHRoble Thanks 🙏 god he isn’t head of election any more. He throw back Somalia many years back. Ilaahay shartiisa waa na dhaafiyey. ilaahow mid kheyr qaba noogu badal.	2022-04-14T13:20:29.000Z	{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}		['Qaba']	['Lower Juba']	['Afmadow']
From the horses mouth. Why be a hypocrite during Ramadan and deny Gedo the right to hold an election based upon the agreed 17th sept deal? Roble is trying to destroy Somalia. https://t.co/N73x4EksHJ	2022-04-14T13:19:59.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}		[]	['Gedo']	[]
Somalia has officially constitutional framework that will pave election of Speaker and President. Political uncertainty is over. Congradulation @MohamedHRoble for making it possible. https://t.co/3HVFsxuNlU	2022-04-14T13:13:50.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		[]	[]	[]
Somalia has officially constitutional framework that will pave election of Speaker and President. Political uncertainty is over. Congradulation @MohamedHRoble for making it possible. https://t.co/4xQ5nczFYW	2022-04-14T13:12:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Abdisalam Haji (Dhabancad) and Mohamed Ali (Gagaab), the two oldest members of the 11th parliament picked to lead the House temporarily. 

They said next Saturday the new assembly will start sessions to prepare for the election of the speaker. #Somalia https://t.co/xlTkzdKJO3"	2022-04-14T13:11:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Abdisalam Haji (Dhabancad) and Mohamed Ali (Gagaab),the two oldest members of the bi-cameral parliament picked to become temporary speakers.

In a media briefing,they said next Saturday the new assembly will hold formal sessions in readiness for the election of speakers.#Somalia. https://t.co/gadVugXaz0"	2022-04-14T13:10:43.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@AbdiwahabSheik7 Rooble is why many Somalis, including myself, still have hope for Somalia. Farmaajo and his gang members tried everything they could to stop Rooble from holding an election, but in the end, with the help of Allah SWT, Rooble came out victorious. Allahu Akbar! 🙏🏿	2022-04-14T13:07:18.000Z	{'retweet_count': 0, 'reply_count': 2, 'like_count': 14, 'quote_count': 0}		[]	[]	[]
"Abdisalam Haji (Dhabancad) and Mohamed Ali (Gagaab), the two oldest members of the 11th parliament picked to lead the House temporarily. 

Speaking to the media, they said next Saturday the new assembly will start the sessions to prepare for the election of the speaker. #Somalia. https://t.co/vn2y2ynsK8"	2022-04-14T13:01:27.000Z	{'retweet_count': 3, 'reply_count': 1, 'like_count': 29, 'quote_count': 2}		[]	[]	[]
IN PICTURES: Opposition candidates, @AAbdishakur, @HassanSMohamud, and @HassanAKhaire attend the swearing-in of the new parliament at Afisyoni tent in Mogadishu, a milestone in #Somalia after over 1 year of election crisis and power struggle. https://t.co/qVLuhNJ9nZ	2022-04-14T12:53:27.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
#Jubaland #SEIT team announces the election of the 16 seats from #Gedo region will be held in #Elwak district citing many issues that impede the election to take in #Garbaharey district. This comes as #Somalia heads to national polls and set to wrap up a long delayed elections. https://t.co/FLPNIgC2Oq	2022-04-14T12:47:57.000Z	{'retweet_count': 4, 'reply_count': 3, 'like_count': 17, 'quote_count': 1}		[]	['Gedo', 'Jubbaland']	['Garbahaarey']
